,prd_name,prd_brand,prd_price,prd_capa,prd_ingredients,prd_exp,prd_category
294,에이치 멜라루트 앰플 스페셜 기획,AHC,"33,000",앰플1.5ml*3ea,"참당귀뿌리추출물, 글리세린, 나이아신아마이드, 카프릴릭/카프릭트라이글리세라이드, 비피다발효용해물, 하이드로제네이티드레시틴, 정제수, 트라넥사믹애씨드, 병풀추출물, 무화과추출물, 다시마추출물, 한련초잎추출물, 모나스커스추출물, 사과추출물, 토마토추출물, 녹차수, 올리브오일, 해바라기씨오일, 호호바씨오일, 녹차씨오일, 아르간커넬오일, 동백나무씨오일, 퀸즈랜드넛오일, 분비나무오일, 로즈마리잎오일, 소듐하이알루로네이트, 클레리오일, 센티드제라늄꽃오일, 클로브잎오일, 캐모마일꽃오일, 광곽향오일, 마트리카리아꽃오일, 멕시칸주니퍼오일, 부틸렌글라이콜, 알파-비사보롤, 폴리아크릴레이트-13, 하이드로제네이티드폴리아이소부텐, 메틸프로판다이올, 아데노신, 프룩토올리고사카라이드, 폴리글리세릴-10라우레이트, 에틸헥실팔미테이트, 베타-글루칸, 카보머, 솔비탄아이소스테아레이트, 칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물, 하이드롤라이즈드하이알루로닉애씨드, 세라마이드엔피, 프로판다이올, 아세틱애씨드, 팔미토일트라이펩타이드-5, 글루타티온, 글라이코리피드, 록샘파이어캘러스배양여과물, 락틱애씨드, 팔미토일펜타펩타이드-4, 스쿠알란, 하이드록시스테아릭애씨드, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 소듐하이알루로네이트크로스폴리머, 풀러린, 1,2-헥산다이올, 펜틸렌글라이콜, 포타슘솔베이트, 에틸헥실글리세린",개봉 전 3년 이내 / 개봉 후 1년 이내,세럼
295,에이클리어 스팟 포 페이스 세럼,닥터지,"29,000",+10ml,"정제수, 펜틸렌글라이콜, 2,3-부탄다이올, 다이에톡시에틸석시네이트, 다이메틸설폰, 나이아신아마이드, 락토바실러스발효물, 암모늄폴리아크릴로일다이메틸타우레이트, 글리세린, 판테놀, 석시닉애씨드, 트로메타민, 부틸렌글라이콜, 다이포타슘글리시리제이트, 알란토인, 스테비아잎/줄기추출물, 1,2-헥산다이올, 다이소듐이디티에이, 덱스트린, 카카오씨추출물, 병풀추출물, 약모밀추출물, 워터민트추출물, 애플민트잎추출물, 스피어민트추출물, 아시아틱애씨드, 아시아티코사이드, 마데카식애씨드, 마데카소사이드, 흰버드나무껍질추출물",36개월(개봉 후 12개월),세럼
296,엑스퍼트 마데카 멜라 캡처 앰플 맥스,센텔리안24,"48,000",15ml*2ea+1ml*3ea,"병풀추출물, 다이프로필렌글라이콜, 식물성스쿠알란, 나이아신아마이드, 정제수, 메틸프로판다이올, 세테아레스-20, 참마뿌리추출물, 1,2-헥산다이올, 페닐트라이메티콘, 폴리글리세릴-10라우레이트, 별꽃추출물, 쇠비름추출물, 비파나무잎추출물, 카바카바잎/뿌리/줄기추출물, 사과추출물, 포도씨추출물, 인삼열매추출물, 삼백초추출물, 스피어민트추출물, 무화과추출물, 수련추출물, 마트리카리아꽃추출물, 드럼스틱씨추출물, 인디안구스베리열매추출물, 올리브나무잎추출물, 유용성감초추출물, 소듐하이알루로네이트, 다마스크장미꽃수, 다마스크장미꽃오일, 비사보롤, 트라넥사믹애씨드, 마데카식애씨드, 아시아티코사이드, 아시아틱애씨드, 락토바실러스발효물, 멜라토닌, 아데노신, 마데카소사이드, 쌀발효여과물, 3-O-에틸아스코빅애씨드, 아스코빅애씨드, 하이알루로닉애씨드, 알파-알부틴, 글루타티온, 하이드롤라이즈드소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 티옥틱애씨드, 아스코빌테트라이소팔미테이트, 페룰릭애씨드, 아스코빌글루코사이드, 마그네슘아스코빌포스페이트, 녹차수, 하이드로제네이티드레시틴, 아르간커넬오일, 올리브오일, 센티드제라늄꽃오일, 라벤더오일, 캐모마일꽃오일, 오렌지껍질오일, 멕시칸주니퍼오일, 프로판다이올, 글리세린, 글리세릴스테아레이트에스이, 부틸렌글라이콜, 다이페닐다이메티콘, 트라이에틸헥사노인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 폴리쿼터늄-51, 다이메티콘, 스쿠알란, 하이드로제네이티드폴리아이소부텐, 폴리글리세릴-10미리스테이트, 토코페릴아세테이트, 글라이코실트레할로오스, 소듐파이테이트, 하이드로제네이티드스타치하이드롤리세이트, 아이소노닐아이소노나노에이트, 폴리그릴세릴-10스테아레이트, 라피노오스, 바이오사카라이드검-1, 다이소듐이디티에이, 세테아릴알코올, 스테아릭애씨드, 시어버터, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 레시틴, 데실글루코사이드, 베타-글루칸, 이눌린라우릴카바메이트, 다이소듐스테아로일글루타메이트, 세라마이드엔피, 징크피씨에이, 레티닐팔미테이트, 리보플라빈, 메나다이온, 바이오틴, 사이아노코발아민, 소듐아스코빌포스페이트, 티아민에이치씨엘, 판테놀, 판토테닉애씨드, 폴릭애씨드, 피리독신, 향료, 하이드록시아세토페논, 펜틸렌글라이콜, 카프릴릴글라이콜, 시트로넬올","제조일로부터 36개월, 개봉 후 12개월",세럼
297,엑스퍼트루 모공탄력 세럼,더랩바이블랑두,"28,000",1ml*4ea,"정제수, 부틸렌글라이콜, 프로판다이올, 다이프로필렌글라이콜, 1,2-헥산다이올, 판테놀, 펜틸렌글라이콜, 스쿠알란, 아세틸글루코사민, 베타인, 글루코오스, 글리세린, 글루쿠로닉애씨드, 프룩토올리고사카라이드, 프룩토오스, 아이리쉬모스추출물, 클로렐라 불가리스추출물, 사탕수수추출물, 카카오추출물, 소듐폴리아크릴레이트, 에틸헥실글리세린, 하이드로제네이티드레시틴, 하이드록시프롤린, 프롤린, 알란토인, 아데노신, 글라이신, 베타-글루칸, 토코페롤, 소듐다이라우미도글루타미드라이신, 덱스트린, 잔탄검, 다이소듐이디티에이",개봉 후 1년/ 제조일로부터 3년,세럼
298,엔드포어 베지티놀 타이트닝 세럼,메이크프렘,"28,000",50ml,"정제수, 메틸프로판다이올, 프로판다이올, 1,2-헥산다이올, 부틸렌글라이콜, 나이아신아마이드, 글리세린, 콜라겐추출물, 인도멀구슬나무잎추출물, 인도멀구슬나무꽃추출물, 소듐하이알루로네이트, 홀리바질잎추출물, 카카오추출물, 울금뿌리추출물, 참산호말추출물, 수용성콜라겐, 펜틸렌글라이콜, 바쿠치올, 글리세릴폴리메타크릴레이트, 폴리글리세릴-10라우레이트, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카페인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 다이에톡시에틸석시네이트, 하이드로제네이티드레시틴, 하이드로제네이티드폴리아이소부텐, 판테놀, 트로메타민, 에틸헥실글리세린, 알란토인, 아데노신, 다이포타슘글리시리제이트, 글루코노락톤, 시트릭애씨드, 소듐파이테이트, 덱스트린, 베타-글루칸, 토코페롤, 사이아노코발아민, 유칼립투스잎오일, 발삼아미리스껍질오일, 멕시칸주니퍼오일, 스피어민트잎오일, 라벤더오일, 육두구커넬오일, 베르가모트오일",개봉 전 36개월 / 개봉 후 12개월,세럼
299,엔젤아쿠아 수분 진정 크림,비욘드,"25,000",150ml,"정제수, 글리세린, 부틸렌글라이콜, 다이메티콘, 사이클로펜타실록세인, 1,2-헥산다이올, 나일론-12, 판테놀, 다이메티콘올, 소듐폴리아크릴레이트, 카보머, 트로메타민, 트레할로오스, 프로판다이올, 다이프로필렌글라이콜, 락토바실러스/콩발효추출물, 트라이소듐이디티에이, 말라카이트추출물, 효모/감자추출물발효여과물, 효모/보리씨발효여과물, 가시대나무수액, 자작나무수액, 하늘타리뿌리추출물, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 전호추출물, 마데카소사이드, 포도덩굴수액, 병풀추출물, 녹차추출물, 호장근뿌리추출물, 황금추출물, 개똥쑥추출물, 님잎추출물, 스페인감초뿌리추출물, 마트리카리아꽃추출물, 로즈마리잎추출물","개봉전 제조일로부터 36개월, 유통기한 개봉후 9개월",크림
300,엔젤아쿠아 수분가득 진정 앰플,비욘드,"28,000",50ml,"정제수, 글리세린, 다이프로필렌글라이콜, 부틸렌글라이콜, 프로판다이올, 2,3-부탄다이올, 1,2-헥산다이올, 판테놀, 베타인, 카보머, 알란토인, 트레할로오스, 트로메타민, 암모늄폴리아크릴로일다이메틸타우레이트, 잔탄검, 미역취추출물, 트라이소듐이디티에이, 말라카이트추출물, 글리세릴아크릴레이트/아크릴릭애씨드코폴리머, 소듐하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 피브이엠/엠에이코폴리머, 개똥쑥추출물, 님잎추출물, 녹차추출물, 전호추출물, 포도덩굴수액, 베타-글루칸, 가시대나무수액, 자작나무수액, 하늘타리뿌리추출물, 하이드롤라이즈드소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 티아민에이치씨엘, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드, 펜틸렌글라이콜, 쿼세틴, 에틸헥실글리세린, 소듐하이알루로네이트크로스폴리머, 수용성프로테오글리칸","제조일로부터 36개월, 개봉 후 12개월",세럼
301,엔젤아쿠아 시카 카밍 앰플,비욘드,"22,000",100ml,"정제수, 글리세린, 다이프로필렌글라이콜, 트라이에틸헥사노인, 나이아신아마이드, 펜타에리스리틸테트라에틸헥사노에이트, 1,2-헥산다이올, 판테놀, 트레할로오스, 가시대나무수액, 자작나무수액, 포도덩굴수액, 하늘타리뿌리추출물, 개똥쑥추출물, 님잎추출물, 녹차추출물, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 아시아티코사이드(40 ppm), 마데카식애씨드(35 ppm), 아시아틱애씨드(25 ppm), 안하이드로자일리톨, 다이포타슘글리시리제이트, 자일리톨, 글루코오스, 스클레로튬검, 석시노글리칸, 베타인, 자일리틸글루코사이드, 카프릴릭/카프릭트라이글리세라이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 폴리메틸실세스퀴옥세인, 메틸글루코오스세스퀴스테아레이트, 트라이소듐이디티에이, 트로메타민","개봉전 제조일로부터 36개월, 유통기한 개봉후 9개월",세럼
302,오 떼르말 워터 세럼,유리아쥬,"36,000",30ml,"정제수,온천수*,다이메티콘,아이소노닐아이소노나노에이트,부틸렌글라이콜,다이글리세린,프로판다이올,자일리틸글루코사이드,안하이드로자일리톨,1,2-헥산다이올,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,자일리톨,글리세린,트레할로오스,우레아,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,클로페네신,글루코오스,잔탄검,o-사이멘-5-올,향료,펜틸렌글라이콜,세린,소듐하이드록사이드,소듐하이알루로네이트,폴리솔베이트60,솔비탄아이소스테아레이트,알진,카프릴릴글라이콜,다이소듐포스페이트,글리세릴폴리아크릴레이트,풀루란,포타슘포스페이트 *90,000ppm",제조일로부터 1년 6개월 이내의 제품 발송/개봉후 12개월,세럼
303,오가니언스 베리어 리페어 하이드레이션 크림 에멀젼,프리메라,"37,000",160ml,"정제수, 부틸렌글라이콜, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 하이드로제네이티드폴리아이소부텐, 하이드로제네이티드폴리(C6-14올레핀), 비스-하이드록시에톡시프로필다이메티콘, 글리세릴스테아레이트시트레이트, 1,2-헥산다이올, 글리세릴스테아레이트, 세테아릴알코올, 하이드로제네이티드식물성오일, 락토바실러스발효용해물, 스테아릭애씨드, 페닐트라이메티콘, 해바라기씨오일, 글리세릴폴리메타크릴레이트, 팔미틱애씨드, 카보머, 당근추출물, 잔탄검, 글리세릴카프릴레이트, 호두추출물, 에틸헥실글리세린, 리모넨, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 다이소듐이디티에이, 다이포타슘글리시리제이트, 알란토인, 마데카소사이드, 콩폴리펩타이드, 제라니올, 덱스트린, 카카오추출물, 필리핀오렌지껍질오일, 광곽향오일, 베타-카로틴, 베르가모트오일, 리날룰, 토코페롤, 검정콩오일, 시트로넬올, 마트리카리아꽃오일, 센티드제라늄꽃오일, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 팔마로사오일, 라벤더오일, 오렌지껍질추출물, 피마자씨오일, 세라마이드엔피, 소듐하이알루로네이트, 하이드로제네이티드레시틴, 로즈마리잎오일, 하이드로제네이티드포스파티딜콜린, 피토스핑고신, 콜레스테롤, 하이드롤라이즈드하이알루로닉애씨드, 다마스크장미꽃오일, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 카놀라오일, 로즈마리잎추출물, 소듐아세틸레이티드하이알루로네이트",개봉 후 12개월 이내 사용,로션
