브랜드,시군구별,도로명주소,사업장명,위도,경도
투썸플레이스,성동구,"서울특별시 성동구 독서당로 223, B401,B402호 (옥수동)",투썸플레이스옥수리버젠점,37.54496004012126,127.01095614391224
투썸플레이스,성동구,"서울특별시 성동구 연무장5가길 25, 성수역 SK V1 Tower 1층 113,114호 (성수동2가)",투썸플레이스 성수SK V타워점,37.54358062984534,127.05275365149679
투썸플레이스,성동구,"서울특별시 성동구 왕십리로 58, 1,2층 101,201호 (성수동1가)",투썸플레이스 서울숲역점,37.542663079123955,127.04230845919959
투썸플레이스,성동구,"서울특별시 성동구 아차산로17길 49, A동 1층 112,113,114,115호 (성수동2가)",투썸플레이스 성수낙낙점,37.54657298913647,127.06170477298011
투썸플레이스,광진구,"서울특별시 광진구 능동로 209, 세종대학교대양AI센터 1층 (군자동)",투썸플레이스세종대학교점,37.550692640765995,127.07122888474129
투썸플레이스,광진구,"서울특별시 광진구 능동로 289 (군자동,(1층))",투썸플레이스 군자역점,37.55578984807141,127.07544816392478
투썸플레이스,광진구,"서울특별시 광진구 능동로13길 5, 1,2층 (화양동)",투썸플레이스건대입구점,37.54240466259551,127.06840761709259
투썸플레이스,광진구,"서울특별시 광진구 강변역로 50, 3층 (구의동, 동서울터미널)",투썸플레이스동서울터미널,37.53391763114717,127.09069544781913
투썸플레이스,광진구,"서울특별시 광진구 천호대로 642, 1-2층 (능동)",투썸플레이스아차산역점,37.55330281476182,127.08527633141225
투썸플레이스,광진구,"서울특별시 광진구 광나루로56길 85, 10층 (구의동)",투썸플레이스 강변씨지브이,37.53569970282233,127.09287476255793
투썸플레이스,광진구,"서울특별시 광진구 자양로 116, 1층 102,103,103-1,105,106,107,108호 (구의동, 웰츠타워)",투썸플레이스(A TWOSOME PLACE)구의역점,37.53822664301878,127.08097890094693
투썸플레이스,광진구,"서울특별시 광진구 구의강변로 53, 지하1~1층 B101,101호 (구의동, 옥산그린타워)",투썸플레이스강변역점,37.53573774991012,127.08900402750909
투썸플레이스,광진구,"서울특별시 광진구 능동로 90, 1층 (자양동)",투썸플레이스,37.53878862201067,127.06824670575458
